wordStem,wordFunction,value,pos
belegen,VAL,0.5,VERB
streuen,VAL,-0.5,VERB
behumpsen,VAL,-0.5,VERB
Fußmassage,VAL,0.5,NOUN
Sehnenscheidenentzündung,VAL,-1.0,NOUN
Größenwahn,VAL,-1.0,NOUN
Missetat,VAL,-1.0,NOUN
eingestehen,VAL,0.7,VERB
anschnauzen,VAL,-1.0,VERB
Gegnerschaft,VAL,-1.0,NOUN
Unbedarftheit,VAL,-1.0,NOUN
beibehalten,VAL,0.5,VERB
Acht_haben,VAL,0.7,VERB
privilegieren,VAL,0.7,VERB
Perfektion,VAL,1.0,NOUN
erstaunen,VAL,1.0,VERB
Raketenangriff,VAL,-1.0,NOUN
Dominanz,VAL,-1.0,NOUN
leiden,VAL,-1.0,VERB
Entscheidungsgewalt,VAL,0.7,NOUN
vermaledeien,VAL,-1.0,VERB
Geradlinigkeit,VAL,0.7,NOUN
intensiv,INT,2.0,ADJ
Not,VAL,-1.0,NOUN
Beschuss,VAL,-1.0,NOUN
Magersucht,VAL,-1.0,NOUN
gebärden,VAL,0.5,VERB
Unerbittlichkeit,VAL,-1.0,NOUN
anschnauben,VAL,-1.0,VERB
verzagen,VAL,-1.0,VERB
Präzisieren,VAL,0.7,NOUN
Stümperhaftigkeit,VAL,-1.0,NOUN
grienen,VAL,0.7,VERB
Zwanglosigkeit,VAL,0.5,NOUN
Standpauke,VAL,-1.0,NOUN
Haushaltssanierung,VAL,0.7,NOUN
Mündigkeit,VAL,0.5,NOUN
Festnahme,VAL,-0.7,NOUN
Wellnesskur,VAL,0.5,NOUN
Gedeih,VAL,0.7,NOUN
Friedensverhandlung,VAL,0.7,NOUN
Kindesmissbrauch,VAL,-1.0,NOUN
verlottern,VAL,-1.0,VERB
Zweckentfremdung,VAL,-0.5,NOUN
Mordlust,VAL,-1.0,NOUN
Wehe,VAL,-1.0,NOUN
Blitzkrieg,VAL,-1.0,NOUN
Tierquälerei,VAL,-1.0,NOUN
Alkoholkonsum,VAL,-0.7,NOUN
Allgemeingültigkeit,VAL,0.5,NOUN
Arbeitsfreude,VAL,0.7,NOUN
Pressezensur,VAL,-1.0,NOUN
Aufarbeitung,VAL,1.0,NOUN
unterwerfen,VAL,-1.0,VERB
Monster,VAL,-1.0,NOUN
Erholung,VAL,0.7,NOUN
Entwarnung,VAL,0.7,NOUN
Steuerbetrug,VAL,-1.0,NOUN
Tripper,VAL,-1.0,NOUN
Revitalisierung,VAL,1.0,NOUN
Bluthochdruck,VAL,-1.0,NOUN
einschläfern,VAL,-1.0,VERB
Beinschuss,VAL,-1.0,NOUN
Berufserkrankung,VAL,-1.0,NOUN
Mitleidlosigkeit,VAL,-0.7,NOUN
Höchstform,VAL,1.0,NOUN
Unlust,VAL,-0.7,NOUN
Sterblichkeitsrate,VAL,-1.0,NOUN
eintrichtern,VAL,-0.7,VERB
Beschiß,VAL,-1.0,NOUN
absteigen,VAL,-0.7,VERB
Altbausanierung,VAL,0.5,NOUN
Bravo,VAL,1.0,NOUN
Sicherheit,VAL,1.0,NOUN
Niederlassungsfreiheit,VAL,0.7,NOUN
Unterdrückung,VAL,-1.0,NOUN
missdeuten,VAL,-0.7,VERB
Zuhälterei,VAL,-1.0,NOUN
Neuaufnahme,VAL,0.5,NOUN
Technologiefeindlichkeit,VAL,-1.0,NOUN
Brandursache,VAL,-1.0,NOUN
Erholungswert,VAL,0.7,NOUN
Bilanzverlust,VAL,-1.0,NOUN
Herzensangelegenheit,VAL,0.7,NOUN
Exportverbot,VAL,-1.0,NOUN
Pein,VAL,-1.0,NOUN
Formschönheit,VAL,0.7,NOUN
Approbation,VAL,1.0,NOUN
aushalten,VAL,0.7,VERB
Behaglichkeit,VAL,0.5,NOUN
Völlerei,VAL,-1.0,NOUN
Mutwilligkeit,VAL,-0.7,NOUN
Begabung,VAL,1.0,NOUN
bedrängen,VAL,-1.0,VERB
Wißbegierde,VAL,0.5,NOUN
Dämmung,VAL,0.5,NOUN
Kraft,VAL,0.7,NOUN
Bluff,VAL,-0.5,NOUN
Clinch,VAL,-0.7,NOUN
Rechtsbruch,VAL,-0.7,NOUN
Bedauern,VAL,-1.0,NOUN
Unzucht,VAL,-1.0,NOUN
Mitleid,VAL,1.0,NOUN
beneiden,VAL,-0.5,VERB
Legitimität,VAL,1.0,NOUN
Differenziertheit,VAL,0.5,NOUN
Verweis,VAL,-1.0,NOUN
Daseinsberechtigung,VAL,0.7,NOUN
Trübsinn,VAL,-0.7,NOUN
Charme,VAL,0.7,NOUN
Schwellenangst,VAL,-1.0,NOUN
Dankempfindung,VAL,1.0,NOUN
loben,VAL,1.0,VERB
Abfallwirtschaft,VAL,-1.0,NOUN
ausspielen,VAL,-0.7,VERB
Kindbettfieber,VAL,-1.0,NOUN
Nächstenliebe,VAL,1.0,NOUN
Drogenrausch,VAL,-1.0,NOUN
Angeregtheit,VAL,0.7,NOUN
Korruption,VAL,-1.0,NOUN
Herzanfall,VAL,-1.0,NOUN
Bänderriss,VAL,-1.0,NOUN
Eitergeschwür,VAL,-1.0,NOUN
Leidensfähigkeit,VAL,0.5,NOUN
Startschuß,VAL,-1.0,NOUN
erzielen,VAL,0.7,VERB
Wiederaufstieg,VAL,0.5,NOUN
Drogeneinfluss,VAL,-1.0,NOUN
giften,VAL,-1.0,VERB
Aufwärtstrend,VAL,0.7,NOUN
Koffeinabhängigkeit,VAL,-1.0,NOUN
Betriebsspionage,VAL,-1.0,NOUN
Hexenverbrennung,VAL,-1.0,NOUN
Friedensgespräch,VAL,0.7,NOUN
Schmälerung,VAL,-0.5,NOUN
Modernisierungspolitik,VAL,0.7,NOUN
Leistungsanspruch,VAL,0.7,NOUN
Schreck,VAL,-1.0,NOUN
Formgefühl,VAL,0.7,NOUN
Hetzkampagne,VAL,-1.0,NOUN
entraten,VAL,-0.7,VERB
Fettsucht,VAL,-1.0,NOUN
verwunden,VAL,-1.0,VERB
ausquetschen,VAL,-0.7,VERB
Wohlfühlkur,VAL,0.7,NOUN
verschlafen,VAL,-0.7,VERB
Bestechung,VAL,-1.0,NOUN
Armverletzung,VAL,-1.0,NOUN
Erkältungskrankheit,VAL,-0.7,NOUN
erdreisten,VAL,-0.7,VERB
Nekrophilie,VAL,-1.0,NOUN
Arterienverkalkung,VAL,-1.0,NOUN
zurechtstutzen,VAL,-1.0,VERB
Bandscheibenvorfall,VAL,-1.0,NOUN
verbeißen,VAL,-1.0,VERB
Röteln,VAL,-1.0,NOUN
verkühlen,VAL,-0.7,VERB
Harmlosigkeit,VAL,0.5,NOUN
wünschen,VAL,0.5,VERB
verunglimpfen,VAL,-1.0,VERB
Arbeiteraufstand,VAL,-1.0,NOUN
Sterblichkeit,VAL,-1.0,NOUN
Schimpf,VAL,-1.0,NOUN
Bisswunde,VAL,-1.0,NOUN
sympathisieren,VAL,0.7,VERB
Stolz,VAL,1.0,NOUN
anblaffen,VAL,-1.0,VERB
delirieren,VAL,-0.7,VERB
Verlässlichkeit,VAL,1.0,NOUN
Güte,VAL,1.0,NOUN
Virusgrippe,VAL,-1.0,NOUN
zuraten,VAL,0.7,VERB
Angeschlagenheit,VAL,-0.5,NOUN
Dickfelligkeit,VAL,0.7,NOUN
Untauglichkeit,VAL,-1.0,NOUN
Faible,VAL,1.0,NOUN
Wohltat,VAL,0.7,NOUN
Heimweh,VAL,-0.7,NOUN
Mutlosigkeit,VAL,-0.7,NOUN
Gehässigkeit,VAL,-1.0,NOUN
Wagemut,VAL,0.7,NOUN
läutern,VAL,1.0,VERB
Verbesserung,VAL,0.7,NOUN
abwählen,VAL,-0.5,VERB
Verbundenheitsgefühl,VAL,1.0,NOUN
Brutalität,VAL,-1.0,NOUN
Inhaftierung,VAL,-1.0,NOUN
Einerlei,VAL,-0.5,NOUN
anmaßen,VAL,-0.7,VERB
Paradoxon,VAL,-0.7,NOUN
Zuspruch,VAL,0.7,NOUN
präferieren,VAL,0.5,VERB
Neugier,VAL,1.0,NOUN
ermahnen,VAL,-0.5,VERB
bestärken,VAL,0.7,VERB
Harmonie,VAL,1.0,NOUN
Zureden,VAL,0.7,NOUN
Inzucht,VAL,-1.0,NOUN
Freiheitseinzug,VAL,-1.0,NOUN
gewähren,VAL,0.5,VERB
Rückständigkeit,VAL,-0.7,NOUN
Retourkutsche,VAL,-1.0,NOUN
Zufriedenheit,VAL,1.0,NOUN
Wahn,VAL,-1.0,NOUN
Zerbrechlichkeit,VAL,-0.7,NOUN
Verstopfung,VAL,-0.7,NOUN
Giftgasanschlag,VAL,-1.0,NOUN
Ungehorsam,VAL,-0.7,NOUN
Steuerreform,VAL,0.5,NOUN
entgeistern,VAL,-1.0,VERB
verdrängen,VAL,-0.5,VERB
Schamgefühl,VAL,-0.7,NOUN
Gezänk,VAL,-0.7,NOUN
verwöhnen,VAL,1.0,VERB
Bauchfellentzündung,VAL,-1.0,NOUN
Wahrhaftigkeit,VAL,1.0,NOUN
Waffenschmuggel,VAL,-1.0,NOUN
Pustel,VAL,-0.5,NOUN
Dividendenerhöhung,VAL,0.5,NOUN
Verdruß,VAL,-1.0,NOUN
Asylantenfeindlichkeit,VAL,-1.0,NOUN
Feldverweis,VAL,-1.0,NOUN
Landesverteidigung,VAL,0.7,NOUN
Übergriff,VAL,-1.0,NOUN
Haft,VAL,-1.0,NOUN
Entschlackung,VAL,0.7,NOUN
Verzagtheit,VAL,-1.0,NOUN
übereinkommen,VAL,0.7,VERB
Wirtschaftsaufschwung,VAL,1.0,NOUN
Gewalttat,VAL,-1.0,NOUN
entlassen,VAL,-0.7,VERB
Gefühlsarmut,VAL,-1.0,NOUN
Vertrauensstellung,VAL,0.7,NOUN
Kontenance,VAL,0.7,NOUN
Handgemenge,VAL,-0.7,NOUN
Fäulnisgeschmack,VAL,-0.7,NOUN
unterjubeln,VAL,-0.7,VERB
bezahlen,VAL,-0.5,VERB
Aussichtslosigkeit,VAL,-1.0,NOUN
Heimatverbundenheit,VAL,0.5,NOUN
verfehlen,VAL,-0.5,VERB
geheimhalten,VAL,-0.7,VERB
danken,VAL,0.7,VERB
Abwärtstrend,VAL,-1.0,NOUN
Zwist,VAL,-0.7,NOUN
erbeten,VAL,0.5,VERB
lasten,VAL,-1.0,VERB
Leid_tun,VAL,-0.7,VERB
Biss,VAL,-0.7,NOUN
Triumph,VAL,1.0,NOUN
auskommen,VAL,0.5,VERB
verniedlichen,VAL,-1.0,VERB
tiefstapeln,VAL,-0.5,VERB
Schläfrigkeit,VAL,-0.5,NOUN
Sprengung,VAL,-1.0,NOUN
Nachbetreuung,VAL,-0.7,NOUN
Multiple_Sklerose,VAL,-1.0,NOUN
nachgeben,VAL,0.5,VERB
Trunkenheit,VAL,-1.0,NOUN
Entwaffnung,VAL,1.0,NOUN
zagen,VAL,-0.7,VERB
vergrätzen,VAL,-1.0,VERB
auspfeifen,VAL,-1.0,VERB
Seelenregung,VAL,1.0,NOUN
vorgeben,VAL,-0.7,VERB
Siebenmeter,VAL,-0.5,NOUN
Wissensdurst,VAL,1.0,NOUN
überstrapazieren,VAL,-0.7,VERB
Bißwunde,VAL,-1.0,NOUN
Unfreiheit,VAL,-1.0,NOUN
Propagierung,VAL,1.0,NOUN
Schlaffheit,VAL,-0.5,NOUN
Nervenzusammenbruch,VAL,-1.0,NOUN
körperlich_behindert,VAL,-1.0,ADJ
Vorhersagbarkeit,VAL,0.7,NOUN
Amtshilfe,VAL,0.5,NOUN
pfeifen,VAL,-0.7,VERB
Hochschulstudium,VAL,1.0,NOUN
Vertragsbruch,VAL,-1.0,NOUN
Verletzlichkeit,VAL,-0.5,NOUN
Nikotinmißbrauch,VAL,-1.0,NOUN
demoralisieren,VAL,-1.0,VERB
Isolation,VAL,-0.7,NOUN
Zahnvereiterung,VAL,-1.0,NOUN
Abgespanntheit,VAL,-1.0,NOUN
Rechtschaffenheit,VAL,0.7,NOUN
ertrinken,VAL,-1.0,VERB
Unternehmungsgeist,VAL,1.0,NOUN
mißbrauchen,VAL,-1.0,VERB
Platzverweis,VAL,-1.0,NOUN
verschießen,VAL,-1.0,VERB
Krätze,VAL,-1.0,NOUN
Krebszelle,VAL,-1.0,NOUN
Stadtcharakter,VAL,0.5,NOUN
krebsen,VAL,-0.5,VERB
Körperbehinderung,VAL,-1.0,NOUN
Beliebigkeit,VAL,-0.5,NOUN
lieben,VAL,1.0,VERB
Gemütlichkeit,VAL,1.0,NOUN
Abschweifung,VAL,-0.7,NOUN
Gefallen,VAL,0.7,NOUN
Kulturschock,VAL,-0.7,NOUN
blockieren,VAL,-0.7,VERB
Spielfreude,VAL,0.7,NOUN
mobben,VAL,-1.0,VERB
Plausibilität,VAL,0.7,NOUN
Ausländerfeindlichkeit,VAL,-1.0,NOUN
Gestalttherapie,VAL,0.5,NOUN
Wettbewerbsfähigkeit,VAL,0.7,NOUN
verschätzen,VAL,-0.5,VERB
Ahndung,VAL,-1.0,NOUN
Beschießung,VAL,-1.0,NOUN
keifen,VAL,-1.0,VERB
Ausländerhaß,VAL,-1.0,NOUN
Katzenjammer,VAL,-1.0,NOUN
Überreaktion,VAL,-0.7,NOUN
Vorhaltung,VAL,-1.0,NOUN
Verschrottung,VAL,-1.0,NOUN
Lungendurchschuss,VAL,-1.0,NOUN
Abart,VAL,-0.7,NOUN
Absichtlichkeit,VAL,-0.7,NOUN
Artilleriefeuer,VAL,-1.0,NOUN
Säuglingssterblichkeit,VAL,-1.0,NOUN
zieren,VAL,0.7,VERB
Flugzeugentführung,VAL,-1.0,NOUN
Absturzursache,VAL,-1.0,NOUN
Berufsfreiheit,VAL,0.7,NOUN
Lebensmittelvergiftung,VAL,-1.0,NOUN
Unterhaltungswert,VAL,0.5,NOUN
Ermattung,VAL,-0.7,NOUN
zugestehen,VAL,0.7,VERB
vorziehen,VAL,0.5,VERB
abplagen,VAL,-1.0,VERB
Neugliederung,VAL,0.5,NOUN
Gastfreundschaft,VAL,0.7,NOUN
mitreißen,VAL,1.0,VERB
perfektionieren,VAL,0.7,VERB
Hass,VAL,-1.0,NOUN
Menschenrechtsverletzung,VAL,-1.0,NOUN
austricksen,VAL,-0.5,VERB
Fraktur,VAL,-1.0,NOUN
Gegenschlag,VAL,-1.0,NOUN
verraten,VAL,-1.0,VERB
Kuckucksei,VAL,-0.5,NOUN
herunterspielen,VAL,-0.7,VERB
einwerfen,VAL,0.5,VERB
scherzen,VAL,0.7,VERB
düpieren,VAL,-0.5,VERB
leimen,VAL,-0.7,VERB
Teamgeist,VAL,1.0,NOUN
eifersüchteln,VAL,-1.0,VERB
Garstigkeit,VAL,-1.0,NOUN
Wildheit,VAL,-0.5,NOUN
Schwarzmalerei,VAL,-1.0,NOUN
Tauglichkeit,VAL,0.7,NOUN
Weltschmerz,VAL,-1.0,NOUN
Verbleib,VAL,0.7,NOUN
speien,VAL,-1.0,VERB
Silberne_Hochzeit,VAL,1.0,NOUN
Ausgebranntheit,VAL,-1.0,NOUN
Ursprünglichkeit,VAL,0.7,NOUN
Verhetzung,VAL,-1.0,NOUN
bebrüten,VAL,0.5,VERB
Wertlosigkeit,VAL,-1.0,NOUN
lechzen,VAL,-0.7,VERB
Drogenmissbrauch,VAL,-1.0,NOUN
runterputzen,VAL,-1.0,VERB
Muffigkeit,VAL,-0.5,NOUN
Entrücktheit,VAL,1.0,NOUN
überreden,VAL,0.5,VERB
Kaffeesucht,VAL,-1.0,NOUN
Traurigkeit,VAL,-1.0,NOUN
Verbesserungsvorschlag,VAL,0.5,NOUN
Reisefieber,VAL,-0.5,NOUN
Dschihad,VAL,-1.0,NOUN
verhelfen,VAL,0.7,VERB
verknacksen,VAL,-0.7,VERB
authentisieren,VAL,0.7,VERB
Konsolidierung,VAL,0.5,NOUN
Zartheit,VAL,0.5,NOUN
Friedfertigkeit,VAL,1.0,NOUN
Geschmacklosigkeit,VAL,-1.0,NOUN
Provinzialiät,VAL,-0.5,NOUN
Freiwilligkeit,VAL,0.7,NOUN
beseelen,VAL,0.7,VERB
Annehmlichkeit,VAL,0.7,NOUN
Kinderbetreuung,VAL,-1.0,NOUN
Beitragsanhebung,VAL,-0.5,NOUN
Emsigkeit,VAL,0.7,NOUN
hintergehen,VAL,-0.7,VERB
zurückwünschen,VAL,0.7,VERB
Abscheu,VAL,-1.0,NOUN
Abschlachtung,VAL,-1.0,NOUN
missachten,VAL,-1.0,VERB
Rauchvergiftung,VAL,-1.0,NOUN
Befremden,VAL,-0.7,NOUN
Schock,VAL,-1.0,NOUN
anturnen,VAL,-0.7,VERB
beeiden,VAL,0.7,VERB
abschalten,VAL,0.7,VERB
Hartherzigkeit,VAL,-1.0,NOUN
Kriminalität,VAL,-1.0,NOUN
aufrütteln,VAL,0.7,VERB
Leidenschaft,VAL,1.0,NOUN
erpressen,VAL,-1.0,VERB
Rechtsgefühl,VAL,1.0,NOUN
Zügellosigkeit,VAL,-0.7,NOUN
betrauern,VAL,-1.0,VERB
triumphieren,VAL,1.0,VERB
krummnehmen,VAL,-1.0,VERB
Invasion,VAL,-1.0,NOUN
necken,VAL,-0.5,VERB
Defizit,VAL,-1.0,NOUN
Kindersterblichkeit,VAL,-1.0,NOUN
Überernährung,VAL,-0.7,NOUN
Kundenfeindlichkeit,VAL,-1.0,NOUN
malträtieren,VAL,-1.0,VERB
fortjagen,VAL,-1.0,VERB
Vernichtung,VAL,-1.0,NOUN
Abfallbeseitigung,VAL,-1.0,NOUN
Herunterstufung,VAL,-1.0,NOUN
disqualifizieren,VAL,-1.0,VERB
Nervosität,VAL,-0.7,NOUN
verärgern,VAL,-1.0,VERB
Schönheit,VAL,1.0,NOUN
Bedeutungsverlust,VAL,-0.7,NOUN
verneinen,VAL,-0.5,VERB
verbrühen,VAL,-1.0,VERB
zurückscheuen,VAL,-1.0,VERB
entbrennen,VAL,0.7,VERB
Privileg,VAL,1.0,NOUN
exaltieren,VAL,-1.0,VERB
Bauchweh,VAL,-1.0,NOUN
stigmatisieren,VAL,-1.0,VERB
Bösartigkeit,VAL,-1.0,NOUN
Instinktlosigkeit,VAL,-0.7,NOUN
Krebserkrankung,VAL,-1.0,NOUN
Ruhelosigkeit,VAL,-0.7,NOUN
monieren,VAL,-1.0,VERB
Milderung,VAL,0.7,NOUN
verweigern,VAL,-1.0,VERB
halluzinieren,VAL,-1.0,VERB
blocken,VAL,-0.7,VERB
beharren,VAL,-0.5,VERB
belachen,VAL,-1.0,VERB
Inspiriertheit,VAL,1.0,NOUN
tief_traurig,VAL,-1.0,ADJ
fortekeln,VAL,-1.0,VERB
anwidern,VAL,1.0,VERB
Ungenauigkeit,VAL,-0.7,NOUN
Entspanntheit,VAL,0.7,NOUN
Unschuld,VAL,1.0,NOUN
Kummer,VAL,-1.0,NOUN
aufnötigen,VAL,-1.0,VERB
Offenheit,VAL,1.0,NOUN
Gleichklang,VAL,0.7,NOUN
Berührungsangst,VAL,-0.5,NOUN
Hochrüstung,VAL,-1.0,NOUN
verhalten,VAL,0,VERB
Chemotherapie,VAL,0.7,NOUN
absagen,VAL,-0.7,VERB
hochleben_lassen,VAL,1.0,VERB
Kinderarbeit,VAL,-1.0,NOUN
Schlamperei,VAL,-1.0,NOUN
Neid,VAL,-1.0,NOUN
Mitgefühl,VAL,1.0,NOUN
Abschießen,VAL,-1.0,NOUN
schlechtreden,VAL,-1.0,VERB
quälen,VAL,-1.0,VERB
idyllisieren,VAL,-0.5,VERB
Keilerei,VAL,-1.0,NOUN
mahnen,VAL,-0.7,VERB
intrigieren,VAL,-1.0,VERB
Depression,VAL,-1.0,NOUN
Trotz,VAL,-1.0,NOUN
Suff,VAL,-1.0,NOUN
erkälten,VAL,-0.7,VERB
fabulieren,VAL,-0.5,VERB
Verachtung,VAL,-1.0,NOUN
Nackenspeck,VAL,-0.7,NOUN
Mitleidenschaft,VAL,-0.7,NOUN
Krach,VAL,-0.7,NOUN
Beunruhigung,VAL,-1.0,NOUN
Vertrautheit,VAL,1.0,NOUN
fahrenlassen,VAL,-0.5,VERB
Silberhochzeit,VAL,1.0,NOUN
Dienstuntauglichkeit,VAL,-0.7,NOUN
Großzügigkeit,VAL,1.0,NOUN
Sachzwang,VAL,-0.5,NOUN
Resistenz,VAL,0.7,NOUN
Nichterfüllung,VAL,-1.0,NOUN
Spaß,VAL,1.0,NOUN
Freitod,VAL,-0.7,NOUN
Drogenschmuggel,VAL,-1.0,NOUN
beseufzen,VAL,-0.7,VERB
schwarzmalen,VAL,-0.7,VERB
Höllenstrafe,VAL,-1.0,NOUN
Freizeitvergnügen,VAL,0.7,NOUN
nötigen,VAL,-1.0,VERB
rühmen,VAL,1.0,VERB
Instrumentalisierung,VAL,-0.7,NOUN
Fairness,VAL,1.0,NOUN
zügeln,VAL,0.7,VERB
Selbstbetrug,VAL,-1.0,NOUN
Barbarei,VAL,-1.0,NOUN
Tötungsdelikt,VAL,-1.0,NOUN
Funktionsfähigkeit,VAL,0.7,NOUN
relaxen,VAL,0.5,VERB
absitzen,VAL,-0.7,VERB
entschuldigen,VAL,1.0,VERB
Mogelei,VAL,-0.7,NOUN
Habgier,VAL,-1.0,NOUN
Abgestumpftheit,VAL,-1.0,NOUN
Selbstmitleid,VAL,-1.0,NOUN
Massenmord,VAL,-1.0,NOUN
Beklemmung,VAL,-1.0,NOUN
Heroinsucht,VAL,-1.0,NOUN
Außergewöhnlichkeit,VAL,1.0,NOUN
körperliche_Beeinträchtigung,VAL,-1.0,NOUN
Zerfall,VAL,-1.0,NOUN
Esssucht,VAL,-1.0,NOUN
Flitterwochen,VAL,1.0,NOUN
Missbildung,VAL,-1.0,NOUN
Fügsamkeit,VAL,0.5,NOUN
Wissbegier,VAL,0.5,NOUN
Eheschließung,VAL,0.7,NOUN
ermuntern,VAL,0.7,VERB
Ärger,VAL,-1.0,NOUN
Atembeschwerde,VAL,-1.0,NOUN
vervollkommnen,VAL,0.7,VERB
erhellen,VAL,0.7,VERB
integrieren,VAL,0.7,VERB
persiflieren,VAL,-0.5,VERB
überreagieren,VAL,-1.0,VERB
Gedrücktheit,VAL,-1.0,NOUN
Rohheit,VAL,-1.0,NOUN
Ratlosigkeit,VAL,-0.7,NOUN
Trostspende,VAL,1.0,NOUN
Fahrvergnügen,VAL,1.0,NOUN
korrigieren,VAL,-0.5,VERB
Warnstreik,VAL,-0.7,NOUN
kläffen,VAL,-1.0,VERB
Mordtat,VAL,-1.0,NOUN
Kolonialherrschaft,VAL,-1.0,NOUN
Aktiva,VAL,0.7,NOUN
kapitulieren,VAL,-0.7,VERB
Verve,VAL,1.0,NOUN
Sexualdelikt,VAL,-1.0,NOUN
Kreuzzug,VAL,-1.0,NOUN
Nachteil,VAL,-0.7,NOUN
Sturmangriff,VAL,-1.0,NOUN
Akuratheit,VAL,1.0,NOUN
Zwietracht,VAL,-1.0,NOUN
Unsicherheitsfaktor,VAL,-0.5,NOUN
Malaria,VAL,-1.0,NOUN
Liebesbeziehung,VAL,1.0,NOUN
Zuwiderhandlung,VAL,-1.0,NOUN
Gemeinsinn,VAL,1.0,NOUN
Trauerstimmung,VAL,-1.0,NOUN
Neuorganisation,VAL,0.7,NOUN
Wegfall,VAL,-0.7,NOUN
festlegen,VAL,0.7,VERB
Versteckspiel,VAL,-0.5,NOUN
Endzeitstimmung,VAL,-1.0,NOUN
Verhaltenstherapie,VAL,0.7,NOUN
ritualisieren,VAL,0.5,VERB
Musikgenuss,VAL,0.5,NOUN
Wohlgefühl,VAL,1.0,NOUN
verabreden,VAL,0.7,VERB
Rassenressentiment,VAL,-1.0,NOUN
bürgen,VAL,0.7,VERB
begehren,VAL,0.7,VERB
Konstituierung,VAL,0.7,NOUN
Unwesen,VAL,-1.0,NOUN
Darmverschluß,VAL,-1.0,NOUN
Ausbildungsförderung,VAL,0.7,NOUN
sperren,VAL,-1.0,VERB
entflammen,VAL,0.7,VERB
froh_gestimmt,VAL,1.0,ADJ
Müllwirtschaft,VAL,-1.0,NOUN
beherrschen,VAL,0.7,VERB
Hoffnungsschimmer,VAL,1.0,NOUN
Zurückgezogenheit,VAL,-0.5,NOUN
durcheinanderbringen,VAL,-0.5,VERB
Gutmütigkeit,VAL,0.7,NOUN
Beliebtheit,VAL,0.7,NOUN
Brandstiftung,VAL,-1.0,NOUN
sexueller_Missbrauch,VAL,-1.0,NOUN
Steuerhinterziehung,VAL,-1.0,NOUN
Auffrischung,VAL,0.5,NOUN
Maloche,VAL,-1.0,NOUN
Verwirrspiel,VAL,-1.0,NOUN
Benutzerfreundlichkeit,VAL,0.5,NOUN
verslumen,VAL,-1.0,VERB
Wirkungslosigkeit,VAL,-0.7,NOUN
verbüßen,VAL,-0.7,VERB
Ränkespiel,VAL,-1.0,NOUN
Versiegelung,VAL,-0.5,NOUN
mitfühlen,VAL,0.7,VERB
zurücktreten,VAL,-0.7,VERB
Verehrung,VAL,1.0,NOUN
Optimum,VAL,1.0,NOUN
einbeziehen,VAL,0.5,VERB
Steigerung,VAL,0.7,NOUN
Pervertierung,VAL,-1.0,NOUN
Virusinfektion,VAL,-1.0,NOUN
lossagen,VAL,0.7,VERB
Kleptomanie,VAL,-1.0,NOUN
Unterlassungssünde,VAL,-1.0,NOUN
Nachdruck,VAL,-0.7,NOUN
Obsession,VAL,-1.0,NOUN
standhalten,VAL,1.0,VERB
Propaganda,VAL,-1.0,NOUN
abrichten,VAL,-0.7,VERB
schwarz_arbeiten,VAL,-0.7,VERB
deichseln,VAL,0.7,VERB
Wutanfall,VAL,-1.0,NOUN
Demontage,VAL,-0.5,NOUN
unvermindert,INT,2.0,ADJ
Beschaffungskriminalität,VAL,-1.0,NOUN
Desertieren,VAL,-0.7,NOUN
vorschwindeln,VAL,-0.7,VERB
Existenzrecht,VAL,1.0,NOUN
verhindern,VAL,-1.0,VERB
Trübsal,VAL,-1.0,NOUN
wegstecken,VAL,0.7,VERB
beeidigen,VAL,1.0,VERB
Rettungsanker,VAL,0.5,NOUN
fürchten,VAL,-1.0,VERB
Konzertgenuß,VAL,0.7,NOUN
anerkennen,VAL,0.7,VERB
befruchten,VAL,0.5,VERB
Scheidenpilz,VAL,-1.0,NOUN
schmarotzen,VAL,-1.0,VERB
Prellung,VAL,-0.7,NOUN
verkommen,VAL,-0.7,VERB
Vollzug,VAL,-1.0,NOUN
Mißgunst,VAL,-1.0,NOUN
Meinungsstreit,VAL,-0.7,NOUN
Abnutzung,VAL,-0.7,NOUN
Augendienerei,VAL,-1.0,NOUN
Überlegenheitsgefühl,VAL,0.5,NOUN
Gemeinschaftsgefühl,VAL,0.7,NOUN
übel_gesinnt,VAL,-1.0,ADJ
erschrecken,VAL,-1.0,VERB
Skorpionstich,VAL,-1.0,NOUN
anmahnen,VAL,-1.0,VERB
unterbinden,VAL,-0.7,VERB
bemuttern,VAL,0.7,VERB
hineinknien,VAL,0.7,VERB
degradieren,VAL,-1.0,VERB
Schwäche,VAL,-0.5,NOUN
einfügen,VAL,0.7,VERB
Neuerung,VAL,0.7,NOUN
Spektakel,VAL,0.7,NOUN
Verzweiflungstat,VAL,-1.0,NOUN
Durcheinander,VAL,-0.5,NOUN
kränkeln,VAL,-0.7,VERB
erfolgsgewöhnt,VAL,1.0,ADJ
ungebärdig,VAL,-0.7,ADJ
schnöde,VAL,-0.7,ADJ
edelmütig,VAL,1.0,ADJ
gutbetucht,VAL,0.7,ADJ
einsatzfreudig,VAL,0.7,ADJ
verehrungswürdig,VAL,1.0,ADJ
prätentiös,VAL,-1.0,ADJ
vernichtend,VAL,-1.0,ADJ
larmoyant,VAL,-1.0,ADJ
zielbewußt,VAL,1.0,ADJ
risikolos,VAL,1.0,ADJ
glanzlos,VAL,-0.7,ADJ
genügsam,VAL,0.7,ADJ
ausgewogen,VAL,0.7,ADJ
inkompetent,VAL,-1.0,ADJ
